Gene,log2FC_disease,log2FC_treated,log2FC_treated_vs_WT,padj_disease,padj_treated,rescue_metric,rescue_status_fixed,GeneSymbol
ENSMUSG00000030695,-0.521797955,0.039441742,-0.482356213,2.33746434249453e-17,1,7.55881498,Not rescued,Aldoa
ENSMUSG00000030701,-0.827016075,0.041318485,-0.78569759,3.43821101832268e-12,1,4.996092071,Not rescued,Plekhb1
ENSMUSG00000030707,0.752598233,0.063954409,0.816552642,0.006031165,1,-8.497815458,Worsened,Coro1a
ENSMUSG00000030717,1.041181681,0.062462073,1.103643755,9.16341502799194e-12,1,-5.999152163,Worsened,Nupr1
ENSMUSG00000030729,-0.969710212,0.099217199,-0.870493013,6.98517433761517e-23,1,10.23163392,Not rescued,Pgm2l1
ENSMUSG00000030730,-0.615261516,-0.032963137,-0.648224653,3.20060363073268e-20,1,-5.357581395,Worsened,Atp2a1
ENSMUSG00000030772,-1.265888024,-0.26483967,-1.530727694,0.00875051,1,-20.92125566,Worsened,Dkk3
ENSMUSG00000030774,0.694427672,-0.228810302,0.465617371,6.34869566912215e-05,1,32.94947924,Partially rescued,Pak1
ENSMUSG00000030786,1.156595803,-0.372654756,0.783941047,3.52439668854396e-06,1,32.2199644,Partially rescued,Itgam
ENSMUSG00000030789,2.36264351,-0.16431733,2.19832618,6.4871787699638e-17,1,6.95480844,Not rescued,Itgax
ENSMUSG00000030793,1.185978203,-0.008971441,1.177006763,0.010525858,1,0.756459151,Not rescued,Pycard
ENSMUSG00000030802,-0.523973453,0.018957967,-0.505015487,2.3654621036958e-11,1,3.618115887,Not rescued,Bckdk
ENSMUSG00000030811,0.618533874,-0.017502873,0.601031001,0.000281204,1,2.829735563,Not rescued,Fbxl19
ENSMUSG00000030827,5.282558028,-0.182307752,5.100250276,0.00011194,1,3.451126352,Not rescued,Fgf21
ENSMUSG00000030838,-1.145852657,-0.040394364,-1.186247021,4.62698845260405e-05,1,-3.525266881,Worsened,Ush1c
ENSMUSG00000030847,0.581427694,-0.181773233,0.39965446,0.000127729,1,31.26325685,Partially rescued,Bag3
ENSMUSG00000030867,1.387614924,-0.100656379,1.286958545,0.016240702,1,7.253912993,Not rescued,Plk1
ENSMUSG00000030872,0.676318011,-0.125274351,0.55104366,9.41859202814256e-11,1,18.52299495,Not rescued,Gga2
ENSMUSG00000030878,1.20692352,0.242006136,1.448929655,0.004040568,1,-20.05148893,Worsened,Cdr2
ENSMUSG00000030895,2.958065202,-2.860959996,0.097105206,0.013946006,0.963700606,96.71727298,Rescued,Hpx
ENSMUSG00000030898,4.299321035,-0.760239028,3.539082007,0.044753715,1,17.68276949,Not rescued,Cckbr
ENSMUSG00000030911,2.500687819,-0.613713622,1.886974196,0.001049981,1,24.54179276,Not rescued,Zp2
ENSMUSG00000030921,0.650154874,0.100918231,0.751073106,6.12964282286884e-07,1,-15.52218326,Worsened,Trim30a
ENSMUSG00000031004,1.548507034,0.300918635,1.849425669,0.000325599,1,-19.43282323,Worsened,Mki67
ENSMUSG00000031007,0.554362913,-0.070057497,0.484305417,4.4389177580784e-08,1,12.637479,Not rescued,Atp6ap2
ENSMUSG00000031026,1.130353242,-0.406663783,0.72368946,0.017067791,1,35.97669893,Partially rescued,Trim66
ENSMUSG00000031066,0.833928795,0.048697261,0.882626056,6.06864771466944e-06,1,-5.839498685,Worsened,Usp11
ENSMUSG00000031070,1.073810805,-0.162175404,0.911635401,2.10516351487645e-06,1,15.10279123,Not rescued,Mrgprf
ENSMUSG00000031075,0.545521272,-0.100226807,0.445294466,0.003427489,1,18.37266702,Not rescued,Ano1
ENSMUSG00000031111,2.556367856,0.208973242,2.765341098,4.3801428123843e-05,1,-8.174615468,Worsened,Igsf1
ENSMUSG00000031129,0.685753993,-0.161445915,0.524308079,0.012417491,1,23.54283258,Not rescued,Slc9a9
ENSMUSG00000031146,0.853358441,-0.059332118,0.794026323,7.97283277686659e-12,1,6.952777962,Not rescued,Plp2
ENSMUSG00000031147,-1.034099491,0.087360162,-0.946739329,1.56255363892166e-09,1,8.447945528,Not rescued,Magix
ENSMUSG00000031167,0.546299487,0.256023165,0.802322652,0.011934354,1,-46.86498364,Worsened,Rbm3
ENSMUSG00000031173,3.365835015,-3.662640371,-0.296805356,0.043923794,1,108.818179,Rescued,Otc
ENSMUSG00000031207,0.602407408,-0.020327926,0.582079482,1.65668499867464e-06,1,3.374448228,Not rescued,Msn
ENSMUSG00000031227,0.762897188,0.152889374,0.915786563,0.001324373,1,-20.04062628,Worsened,Magee1
ENSMUSG00000031232,0.709521447,-0.180181351,0.529340096,1.10874115599397e-21,1,25.39477158,Not rescued,Magt1
ENSMUSG00000031297,1.847773202,-0.214869388,1.632903815,0.014762579,1,11.62855849,Not rescued,Slc7a3
ENSMUSG00000031303,-0.925026067,-0.034372517,-0.959398585,2.54418150729214e-08,1,-3.715843094,Worsened,Map3k15
ENSMUSG00000031304,0.571887621,0.258723055,0.830610677,0.033453212,1,-45.24019149,Worsened,Il2rg
ENSMUSG00000031373,0.60758355,0.062022743,0.669606293,0.042966858,1,-10.20810104,Worsened,Car5b
ENSMUSG00000031375,1.132452236,-0.13958877,0.992863466,7.66915493877745e-10,1,12.32623906,Not rescued,Bgn
ENSMUSG00000031376,-0.649704684,-0.23470168,-0.884406364,2.59388807341657e-08,1,-36.12436316,Worsened,Atp2b3
ENSMUSG00000031387,0.525571651,0.174924406,0.700496057,0.043905526,1,-33.2826944,Worsened,Renbp
ENSMUSG00000031394,1.614835914,-0.812156257,0.802679656,0.001005117,1,50.29342302,Partially rescued,Opn1mw
ENSMUSG00000031398,0.910280903,-0.148958317,0.761322585,0.011812061,1,16.36399457,Not rescued,Plxna3
ENSMUSG00000031402,0.765603512,0.120659864,0.886263376,1.04374741653585e-10,1,-15.760098,Worsened,Mpp1
ENSMUSG00000031438,-0.780249636,-0.020460634,-0.80071027,9.20298465061378e-08,1,-2.622318947,Worsened,Rnf128
ENSMUSG00000031441,-0.730036828,0.002193228,-0.7278436,3.01182329102011e-16,1,0.300427053,Not rescued,Atp11a
ENSMUSG00000031443,2.349344069,-0.77262757,1.576716499,0.047459136,1,32.88694833,Partially rescued,F7
ENSMUSG00000031444,1.588201084,-0.448694104,1.13950698,0.007217664,1,28.25171879,Not rescued,F10
ENSMUSG00000031450,4.271404972,-0.781412798,3.489992174,0.002870439,1,18.29404617,Not rescued,Grk1
ENSMUSG00000031488,1.500843239,-0.03658385,1.464259389,0.000953763,1,2.437553043,Not rescued,Rab11fip1
ENSMUSG00000031504,-1.099003742,0.255421599,-0.843582143,6.4589979226163e-05,1,23.24119469,Not rescued,Rab20
ENSMUSG00000031506,1.011414501,0.16359822,1.17501272,0.008774769,1,-16.17519024,Worsened,Ptpn7
ENSMUSG00000031519,-0.670412777,-0.083346308,-0.753759085,1.466349206542e-05,1,-12.43208817,Worsened,Asb5
ENSMUSG00000031530,1.869396032,-0.033173792,1.83622224,1.18141928684831e-18,1,1.774572701,Not rescued,Dusp4
ENSMUSG00000031561,-0.670619066,-0.143429514,-0.81404858,4.14227622808942e-08,1,-21.38762836,Worsened,Tenm3
ENSMUSG00000031570,0.84642951,-0.184221141,0.662208369,2.71392957201629e-10,1,21.76449887,Not rescued,Plpp5
ENSMUSG00000031576,1.355223525,-0.150865776,1.204357749,3.29720282528691e-06,1,11.13216923,Not rescued,Kcnu1
ENSMUSG00000031595,0.723284343,0.093995375,0.817279719,0.005197117,1,-12.99563251,Worsened,Pdgfrl
ENSMUSG00000031596,-0.542338155,0.077976342,-0.464361812,0.005785263,1,14.37780868,Not rescued,Slc7a2
ENSMUSG00000031600,-0.549572825,-0.017328368,-0.566901193,5.27062766891262e-16,1,-3.153061333,Worsened,Vps37a
ENSMUSG00000031604,0.691403094,-0.411259483,0.280143611,0.010251351,1,59.48186903,Partially rescued,Msmo1
ENSMUSG00000031609,0.62061232,-0.239183535,0.381428785,0.024204194,1,38.53992694,Partially rescued,Sap30
ENSMUSG00000031613,0.759765244,-0.028950494,0.73081475,0.023390717,1,3.810452582,Not rescued,Hpgd
ENSMUSG00000031626,-0.928449047,-0.186210972,-1.114660019,3.70107545726805e-06,1,-20.05613256,Worsened,Sorbs2
ENSMUSG00000031628,1.027571984,0.081740776,1.10931276,1.46623367127732e-08,1,-7.954749367,Worsened,Casp3
ENSMUSG00000031636,0.788493897,-0.315750431,0.472743466,0.00022719,1,40.04475273,Partially rescued,Pdlim3
ENSMUSG00000031659,0.713079256,-0.10217869,0.610900566,0.010112482,1,14.32921931,Not rescued,Adcy7
ENSMUSG00000031662,0.903670017,0.065923322,0.969593339,0.017907317,1,-7.295065782,Worsened,Snx20
ENSMUSG00000031668,0.516259078,0.021932375,0.538191453,3.80637412417576e-05,1,-4.248327134,Worsened,Eif2ak3
ENSMUSG00000031669,0.576680272,0.083865455,0.660545726,0.046157796,1,-14.54279935,Worsened,Gins3
ENSMUSG00000031700,-0.877684486,0.251590106,-0.626094379,2.28093312692978e-08,1,28.66521061,Not rescued,Gpt2
ENSMUSG00000031703,-0.675288715,0.053433705,-0.62185501,3.30071679424097e-16,1,7.912720019,Not rescued,Itfg1
ENSMUSG00000031722,0.926613088,-0.423039685,0.503573403,0.042478824,1,45.65440428,Partially rescued,Hp
ENSMUSG00000031740,0.575904113,0.102627236,0.67853135,0.009403669,1,-17.82019508,Worsened,Mmp2
ENSMUSG00000031757,4.195466413,-0.561954028,3.633512386,0.005523366,1,13.39431597,Not rescued,Mt4
ENSMUSG00000031760,4.082401406,-0.263939061,3.818462346,1.34975538102679e-37,1,6.46528929,Not rescued,Mt3
ENSMUSG00000031762,4.861656775,-0.408374343,4.453282432,2.13074766353465e-20,1,8.399900736,Not rescued,Mt2
ENSMUSG00000031765,1.957178041,-0.108015021,1.84916302,4.94163362804649e-08,1,5.518916464,Not rescued,Mt1
ENSMUSG00000031766,4.94920301,-0.785590869,4.163612141,0.000334147,1,15.8730783,Not rescued,Slc12a3
ENSMUSG00000031772,5.250877164,-0.37740058,4.873476584,2.02455283477958e-07,1,7.187381615,Not rescued,Cntnap4
ENSMUSG00000031779,4.33726599,-0.325516577,4.011749412,3.14167452745309e-09,1,7.505109861,Not rescued,Ccl22
ENSMUSG00000031780,4.200285205,-0.03563422,4.164650986,0.003533575,1,0.848376191,Not rescued,Ccl17
ENSMUSG00000031808,-0.610829834,0.221437681,-0.389392153,2.41202462535517e-07,1,36.25194265,Partially rescued,Slc27a1
ENSMUSG00000031821,1.109397383,-0.250922079,0.858475304,0.049591042,1,22.61787187,Not rescued,Gins2
ENSMUSG00000031824,1.625358661,-0.43054362,1.194815041,4.71624760407819e-09,1,26.48914544,Not rescued,6430548M08Rik
ENSMUSG00000031825,-0.578646898,0.054194289,-0.524452609,0.003750236,1,9.365692458,Not rescued,Crispld2
ENSMUSG00000031827,1.091857017,-0.027113881,1.064743135,6.15156523242573e-08,1,2.483281335,Not rescued,Cotl1
ENSMUSG00000031837,1.83398884,-0.105416938,1.728571902,0.022195326,1,5.747959612,Not rescued,Necab2
ENSMUSG00000031845,5.482427041,-1.14647559,4.335951451,1.26521945937362e-05,1,20.91182576,Not rescued,Bco1
ENSMUSG00000031861,1.138579735,0.252099916,1.390679651,0.04064961,1,-22.14161277,Worsened,Lpar2
ENSMUSG00000031864,-0.51027334,0.058979803,-0.451293537,4.11914701296134e-11,1,11.55847243,Not rescued,Ints10
ENSMUSG00000031880,4.11488848,-0.305972676,3.808915804,1.54325236966601e-16,1,7.435746498,Not rescued,Rrad
ENSMUSG00000031897,0.528413055,-0.154120711,0.374292343,8.72198999275156e-05,1,29.16671156,Not rescued,Psmb10
ENSMUSG00000031907,0.566279359,0.105362145,0.671641504,0.00472746,1,-18.60603666,Worsened,Zfp90
ENSMUSG00000031924,-0.538661978,0.029002018,-0.509659959,2.87197138957184e-10,1,5.384084953,Not rescued,Cyb5b
ENSMUSG00000031934,0.685005168,-0.02393378,0.661071389,0.004528107,1,3.493956048,Not rescued,Panx1
ENSMUSG00000031936,4.073827414,-0.888561898,3.185265516,3.7632447881324e-07,1,21.81147623,Not rescued,Hephl1
ENSMUSG00000031983,0.738449471,0.047952417,0.786401888,1.19228723035255e-06,1,-6.493662587,Worsened,2310022B05Rik
ENSMUSG00000032010,-0.652385304,0.146482405,-0.5059029,0.009198442,1,22.4533575,Not rescued,Usp2
ENSMUSG00000032020,1.51654187,-0.082004169,1.434537701,7.27431899464696e-10,1,5.407313249,Not rescued,Ubash3b
ENSMUSG00000032033,-1.254088546,-0.016029602,-1.270118149,3.05441143524051e-05,1,-1.278187442,Worsened,Barx2
ENSMUSG00000032060,1.269083766,-0.548188605,0.720895161,0.011151025,1,43.19562028,Partially rescued,Cryab
ENSMUSG00000032062,0.758280723,-0.406568209,0.351712514,4.37700868923506e-06,0.966073284,53.61711,Partially rescued,2310030G06Rik
ENSMUSG00000032064,0.901624022,-0.054038285,0.847585737,1.56746725087781e-07,1,5.993438904,Not rescued,Dixdc1
ENSMUSG00000032068,2.73056317,-0.451166311,2.279396858,0.016560994,1,16.52283003,Not rescued,Plet1
ENSMUSG00000032076,-1.064434119,0.060642133,-1.003791985,4.18036408555173e-10,1,5.697124148,Not rescued,Cadm1
ENSMUSG00000032089,0.792393044,0.265505912,1.057898957,0.027500917,1,-33.50684539,Worsened,Il10ra
ENSMUSG00000032105,-1.194219647,0.380114292,-0.814105355,0.000353239,1,31.82951254,Partially rescued,Nherf4
ENSMUSG00000032114,-1.192122256,0.281736777,-0.910385479,1.97400447726244e-16,1,23.63321176,Not rescued,Slc37a4
ENSMUSG00000032115,0.952117687,-0.282426931,0.669690755,5.50664735647907e-21,0.950509883,29.66302752,Not rescued,Hyou1
ENSMUSG00000032116,0.70524061,-0.124960934,0.580279676,2.29208381990449e-17,1,17.71890788,Not rescued,Stt3a
ENSMUSG00000032122,1.060128265,-0.320791663,0.739336602,0.000408264,1,30.25970286,Partially rescued,Slc37a2
ENSMUSG00000032123,0.55434989,-0.071825372,0.482524518,2.53219498002803e-14,1,12.95668556,Not rescued,Dpagt1
ENSMUSG00000032177,-0.882143428,0.047255633,-0.834887795,4.46692571774396e-13,1,5.356910421,Not rescued,Pde4a
ENSMUSG00000032181,2.615729588,-0.069300109,2.546429479,1.24667720919121e-10,1,2.649360599,Not rescued,Scg3
ENSMUSG00000032182,0.526931719,-0.158752807,0.368178912,0.000663182,1,30.12777586,Partially rescued,Yipf2
ENSMUSG00000032184,0.70494808,0.054963495,0.759911575,2.27265935135445e-07,1,-7.796814634,Worsened,Lysmd2
ENSMUSG00000032185,-0.576819847,0.119229647,-0.4575902,1.64818798077301e-09,1,20.67017066,Not rescued,Carm1
ENSMUSG00000032186,0.51872313,-0.025579272,0.493143857,0.000587881,1,4.931199503,Not rescued,Tmod2
ENSMUSG00000032204,1.515274971,-0.891037871,0.6242371,0.008046035,1,58.80370814,Partially rescued,Aqp9
ENSMUSG00000032218,1.394076958,-0.212262096,1.181814862,0.007328793,1,15.22599558,Not rescued,Ccnb2
ENSMUSG00000032221,0.878280934,-0.103077698,0.775203236,0.000138569,1,11.73630145,Not rescued,Mns1
ENSMUSG00000032231,1.2068551,-0.124789791,1.082065309,1.46651175614695e-15,1,10.34008069,Not rescued,Anxa2
ENSMUSG00000032232,0.549306556,-0.055309912,0.493996644,0.001494323,1,10.06904282,Not rescued,Cgnl1
ENSMUSG00000032238,-0.571703085,-0.006002766,-0.577705851,9.59878488082478e-05,1,-1.049979593,Worsened,Rora
ENSMUSG00000032265,0.914233206,0.078163716,0.992396922,0.000264837,1,-8.549647498,Worsened,Tent5a
ENSMUSG00000032267,0.549317336,-0.408336535,0.140980801,0.019065615,1,74.3352718,Partially rescued,Usp28
ENSMUSG00000032271,0.980577258,-0.25598441,0.724592849,0.000350747,1,26.10548099,Not rescued,Nnmt
ENSMUSG00000032285,0.746370138,-0.490753798,0.25561634,0.044079036,1,65.75206765,Partially rescued,Dnaja4
ENSMUSG00000032322,0.55786838,-0.183421641,0.37444674,0.049287295,1,32.87901717,Partially rescued,Pstpip1
ENSMUSG00000032334,0.606188158,-0.000302729,0.605885429,0.00478909,1,0.049939753,Not rescued,Loxl1
ENSMUSG00000032340,-0.60234699,0.001718731,-0.60062826,2.19867708695104e-10,1,0.285338973,Not rescued,Neo1
ENSMUSG00000032352,0.7810824,-0.096792975,0.684289425,0.013312581,1,12.39215923,Not rescued,Lrrc1
ENSMUSG00000032353,1.295909074,0.057116468,1.353025542,3.18333080248847e-45,1,-4.407444101,Worsened,Tmed3
ENSMUSG00000032357,-1.507199929,0.018115837,-1.489084091,0.018105913,1,1.201953156,Not rescued,Tinag
ENSMUSG00000032359,0.517036104,0.02245678,0.539492884,0.003686458,1,-4.3433679,Worsened,Ctsh
ENSMUSG00000032363,0.893628655,-0.298344534,0.595284122,7.19096352084184e-06,1,33.38573935,Partially rescued,Adamts7
ENSMUSG00000032369,0.533484286,-0.238813809,0.294670477,0.030787969,1,44.76491904,Partially rescued,Plscr1
ENSMUSG00000032388,0.529985299,-0.059465731,0.470519568,0.001618734,1,11.22026045,Not rescued,Spg21
ENSMUSG00000032393,-0.531199613,0.030355404,-0.500844209,3.29105008254006e-18,1,5.71450036,Not rescued,Dpp8
ENSMUSG00000032402,-0.86268051,0.014122342,-0.848558168,3.32017739941229e-08,1,1.637030349,Not rescued,Smad3
ENSMUSG00000032415,-0.906699746,0.345376186,-0.561323559,6.09022721132079e-05,1,38.09157199,Partially rescued,Ube3d
ENSMUSG00000032418,-0.673080654,-0.077559597,-0.750640252,1.02415138263848e-10,1,-11.52307627,Worsened,Me1
ENSMUSG00000032458,0.541799511,-0.095230271,0.44656924,1.61407066830877e-11,1,17.57666239,Not rescued,Copb2
ENSMUSG00000032482,2.155430949,-0.471310329,1.68412062,0.015952636,1,21.8661762,Not rescued,Cspg5
ENSMUSG00000032487,1.704087962,0.025041772,1.729129733,0.003890072,1,-1.469511679,Worsened,Ptgs2
ENSMUSG00000032492,0.826443878,0.076587608,0.903031486,0.032588792,1,-9.267127479,Worsened,Pth1r
ENSMUSG00000032503,1.041134377,-0.126871717,0.91426266,3.13051171064081e-08,1,12.1859118,Not rescued,Arpp21
ENSMUSG00000032507,0.962164242,-0.090171899,0.871992344,0.010812123,1,9.37177822,Not rescued,Fbxl2
ENSMUSG00000032508,0.501537203,0.143099596,0.644636799,7.72558916091162e-05,1,-28.53219962,Worsened,Myd88
ENSMUSG00000032511,1.651442061,-0.56846409,1.082977971,0.002118947,1,34.42228481,Partially rescued,Scn5a
ENSMUSG00000032557,1.026094254,-0.050165971,0.975928282,1.33466995975262e-25,1,4.889021753,Not rescued,Uba5
ENSMUSG00000032561,1.87871519,-0.486287897,1.392427293,0.011903186,1,25.88406693,Not rescued,Acp3
ENSMUSG00000032575,2.072884964,-0.165534664,1.907350299,1.34816662579801e-52,1,7.98571398,Not rescued,Manf
ENSMUSG00000032593,-0.614935434,-0.007388432,-0.622323866,0.013555442,1,-1.201497123,Worsened,Amigo3
ENSMUSG00000032633,-0.683075884,-0.019192336,-0.70226822,1.91866158556427e-06,1,-2.809693078,Worsened,Flcn
ENSMUSG00000032648,-0.582115324,-0.004658562,-0.586773886,1.07075233073313e-10,1,-0.800281572,Worsened,Pygm
ENSMUSG00000032661,1.74706885,-0.1281418,1.61892705,4.59029443573979e-05,1,7.334673755,Not rescued,Oas3
ENSMUSG00000032688,-0.754991748,0.113464655,-0.641527092,0.000840821,1,15.02859542,Not rescued,Malt1
ENSMUSG00000032690,1.712086416,-0.097730217,1.614356199,5.64666277087447e-15,1,5.708252581,Not rescued,Oas2
ENSMUSG00000032715,1.873491594,-0.191837659,1.681653935,1.44566995319826e-13,1,10.23957939,Not rescued,Trib3
ENSMUSG00000032717,1.739564704,-0.111587378,1.627977326,7.49077669168759e-06,1,6.414672433,Not rescued,Mdfi
ENSMUSG00000032726,-2.288092755,-0.585988034,-2.874080789,0.000469054,1,-25.61032687,Worsened,Bmp8a
ENSMUSG00000032740,0.625288606,0.140437566,0.765726171,0.000437227,1,-22.45963935,Worsened,Ccdc88a
ENSMUSG00000032757,0.687462608,-0.023203137,0.664259471,1.56811396723854e-14,1,3.375185278,Not rescued,Bet1
ENSMUSG00000032802,0.964739528,-0.182996952,0.781742576,0.002744235,1,18.96853464,Not rescued,Srxn1
ENSMUSG00000032806,0.582384914,-0.148438049,0.433946866,0.003483792,1,25.48796252,Not rescued,Slc10a3
ENSMUSG00000032841,0.897722328,0.137781701,1.03550403,0.023806354,1,-15.34791962,Worsened,Prr5l
ENSMUSG00000032845,-0.660279612,-0.24739597,-0.907675582,0.000402957,1,-37.46836419,Worsened,Alpk2
ENSMUSG00000032846,0.571894627,-0.27839003,0.293504597,0.002509904,1,48.67855313,Partially rescued,Zswim6
ENSMUSG00000032849,-0.58798912,-0.111178597,-0.699167717,5.36468104341758e-10,1,-18.90827451,Worsened,Abcc4
ENSMUSG00000032883,-0.559938313,-0.128835551,-0.688773864,0.008175583,1,-23.00888299,Worsened,Acsl3
ENSMUSG00000032911,0.662183178,-0.025096279,0.6370869,7.27296700596109e-05,1,3.789929936,Not rescued,Cspg4
ENSMUSG00000032915,1.125773599,-0.742409455,0.383364143,0.008331598,1,65.94660386,Partially rescued,Adgre4
ENSMUSG00000032925,0.750978279,0.049535895,0.800514175,0.001451438,1,-6.596182155,Worsened,Itgbl1
ENSMUSG00000032932,0.890909383,-0.142503034,0.748406349,5.10825093355077e-22,1,15.99523329,Not rescued,Hspa13
ENSMUSG00000032942,-1.625262026,1.304799068,-0.320462957,0.002446106,0.963700606,80.28238201,Rescued,Ucp3
ENSMUSG00000032968,0.689119177,-0.02069972,0.668419456,0.000171316,1,3.003793986,Not rescued,Inha
ENSMUSG00000032997,0.863845359,-0.118228191,0.745617167,2.34604816729671e-10,1,13.68626804,Not rescued,Chpf
ENSMUSG00000033021,0.794870963,-0.117478944,0.677392019,5.65132045742567e-22,1,14.77962452,Not rescued,Gmppa
ENSMUSG00000033029,0.83764248,-0.1724664,0.665176079,0.016693055,1,20.58950025,Not rescued,1700088E04Rik
ENSMUSG00000033039,0.541337499,-0.304526796,0.236810703,0.007839642,1,56.25451718,Partially rescued,Micall1
ENSMUSG00000033065,-0.508302135,-0.035313361,-0.543615495,3.57472792784976e-10,1,-6.947317049,Worsened,Pfkm
ENSMUSG00000033088,-0.578613241,-0.109427284,-0.688040524,6.93723642916797e-06,1,-18.91199095,Worsened,Triobp
ENSMUSG00000033102,-0.714618113,0.090072922,-0.624545191,4.50760335173505e-08,1,12.60434349,Not rescued,Cdc14b
ENSMUSG00000033124,-0.554103909,-0.079600458,-0.633704368,1.51456033311513e-22,1,-14.36561936,Worsened,Atg9a
ENSMUSG00000033152,-0.55811353,0.041252861,-0.516860669,1.26879797493446e-15,1,7.391481955,Not rescued,Podxl2
ENSMUSG00000033182,-0.546845596,0.136576413,-0.410269183,2.90190732189059e-08,1,24.97531552,Not rescued,Kbtbd12
ENSMUSG00000033207,0.849000914,0.04761416,0.896615074,0.001195271,1,-5.608257765,Worsened,Mamdc2
ENSMUSG00000033220,0.727080445,-0.104269797,0.622810649,0.036394022,1,14.34088858,Not rescued,Rac2
ENSMUSG00000033227,0.98570571,-0.282194798,0.703510913,0.015847373,1,28.62870681,Not rescued,Wnt6
ENSMUSG00000033256,0.730561923,0.009751551,0.740313474,0.002981221,1,-1.3348014,Worsened,Shf
ENSMUSG00000033257,-0.654570616,-0.042055847,-0.696626463,1.84269957555097e-11,1,-6.424951935,Worsened,Ttll4
ENSMUSG00000033276,1.170712254,-0.231261415,0.939450838,0.004949485,1,19.75390746,Not rescued,Stk36
ENSMUSG00000033278,-0.538576426,0.052481242,-0.486095184,3.78791696696436e-07,1,9.744437204,Not rescued,Ptprm
