"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000061665",0.234524559146271,0.359375629246142,"Cd2ap","non-significant"
"ENSMUSG00000061666",0.0347429631935915,0.974379899238039,"Gdpd1","non-significant"
"ENSMUSG00000061689",-0.248004544350566,0.403755728063419,"Dlgap4","non-significant"
"ENSMUSG00000061723",0.0337693641171549,0.962588041582949,"Tnnt3","non-significant"
"ENSMUSG00000061728",0.243256881795514,0.941420296386963,"Btnl7-ps","non-significant"
"ENSMUSG00000061731",0.0448274332902678,0.96620060548442,"Ext1","non-significant"
"ENSMUSG00000061740",0.0435337421472296,0.974053068570346,"Cyp2d22","non-significant"
"ENSMUSG00000061751",0.0583124955193101,0.962246757602288,"Kalrn","non-significant"
"ENSMUSG00000061755",0.229141735551213,0.417275432024165,"Bod1l","non-significant"
"ENSMUSG00000061758",0.0825603927343614,0.837459560774754,"Akr1b10","non-significant"
"ENSMUSG00000061759",-0.0948046948536455,0.840349489456682,"Armt1","non-significant"
"ENSMUSG00000061778",0.20169230826008,0.594616309877745,"Mospd2","non-significant"
"ENSMUSG00000061780",0.329686494603251,0.875868831572939,"Cfd","non-significant"
"ENSMUSG00000061787",-0.163180906688373,0.736521653838424,"Rps17","non-significant"
"ENSMUSG00000061808",-0.105847768958368,0.993999261807722,"Ttr","non-significant"
"ENSMUSG00000061816",-0.159781026744306,0.594163772399014,"Myl1","non-significant"
"ENSMUSG00000061838",0.0756370443500145,0.82030071832054,"Suclg2","non-significant"
"ENSMUSG00000061859",-0.37850741481302,0.700324256772508,"Patj","non-significant"
"ENSMUSG00000061877",0.120142023622918,0.976912904263613,"BC048679","non-significant"
"ENSMUSG00000061878",-0.560728540437803,0.679573934929635,"Sphk1","non-significant"
"ENSMUSG00000061882",0.0196909767553205,0.989944319013175,"Ccdc62","non-significant"
"ENSMUSG00000061887",-0.00374932890713778,0.993999261807722,"Ssbp3","non-significant"
"ENSMUSG00000061894",0.20880700979609,0.766750658232387,"Zscan20","non-significant"
"ENSMUSG00000061898",0.114199802034156,0.911031505540814,"Rbak","non-significant"
"ENSMUSG00000061904",-0.0280204045455052,0.970216082944769,"Slc25a3","non-significant"
"ENSMUSG00000061950",-0.0549875435272161,0.931099375794336,"Ppp4r1","non-significant"
"ENSMUSG00000061959",0.143433083334836,0.959740798445704,"Ces1e","non-significant"
"ENSMUSG00000061979",-0.0560779789061824,0.912424201171854,"Rcc1l","non-significant"
"ENSMUSG00000061981",-0.00394803161854209,0.991676559507089,"Flot2","non-significant"
"ENSMUSG00000061983",-0.294555795488249,0.375598694045455,"Rps12","non-significant"
"ENSMUSG00000062006",-0.218020817124689,0.48176292226163,"Rpl34","non-significant"
"ENSMUSG00000062012",0.124317084627248,0.923222329583723,"Zfp13","non-significant"
"ENSMUSG00000062014",-0.010113164768616,0.987574427574225,"Gmfb","non-significant"
"ENSMUSG00000062031",-0.0388152727591052,0.976190870894722,"Pgghg","non-significant"
"ENSMUSG00000062040",-0.106748538396057,0.837459560774754,"Zfp27","non-significant"
"ENSMUSG00000062054",-0.291436661788101,0.629284351613145,"Iah1","non-significant"
"ENSMUSG00000062070",-0.124928864702861,0.794565392771736,"Pgk1","non-significant"
"ENSMUSG00000062075",-0.109704713388357,0.908215990593697,"Lmnb2","non-significant"
"ENSMUSG00000062077",-0.0604994465835163,0.91303972267042,"Trim54","non-significant"
"ENSMUSG00000062078",0.194604761514255,0.375598694045455,"Qki","non-significant"
"ENSMUSG00000062098",0.146416827788505,0.640810761623325,"Btbd3","non-significant"
"ENSMUSG00000062101",0.229920648346203,0.7833173979467,"Zfp119b","non-significant"
"ENSMUSG00000062110",-0.309026438177415,0.359667062158415,"Scfd2","non-significant"
"ENSMUSG00000062115",-0.169633691109054,0.800748279733781,"Rai1","non-significant"
"ENSMUSG00000062116",0.0879548202963882,0.926688819210661,"Zfp954","non-significant"
"ENSMUSG00000062127",0.177087391363651,0.883741912337868,"Cttnbp2nl","non-significant"
"ENSMUSG00000062151",0.879073655567847,0.631330879342716,"Unc13c","non-significant"
"ENSMUSG00000062169",-0.134255461607724,0.632844265433748,"Cnih4","non-significant"
"ENSMUSG00000062184",0.0772765446865976,0.974379899238039,"Hs6st2","non-significant"
"ENSMUSG00000062190",0.0245796919191817,0.975323614512483,"Lancl2","non-significant"
"ENSMUSG00000062198",0.172166564833899,0.798358941518361,"2700097O09Rik","non-significant"
"ENSMUSG00000062202",-0.00493674108208966,0.994174335087615,"Btbd9","non-significant"
"ENSMUSG00000062203",0.00483897738421773,0.990647121327956,"Gspt1","non-significant"
"ENSMUSG00000062210",-0.119182116705129,0.884896270799481,"Tnfaip8","non-significant"
"ENSMUSG00000062232",0.129934144216912,0.875868831572939,"Rapgef2","non-significant"
"ENSMUSG00000062234",0.0928192963805099,0.806671717080994,"Gak","non-significant"
"ENSMUSG00000062257",0.201590124661132,0.897845998560562,"Opcml","non-significant"
"ENSMUSG00000062270",-0.0378383933775902,0.957760129479797,"Morf4l1","non-significant"
"ENSMUSG00000062300",0.145593057396175,0.922653920190685,"Nectin2","non-significant"
"ENSMUSG00000062312",0.0405024038531651,0.977430930012133,"Erbb2","non-significant"
"ENSMUSG00000062328",-0.16632280198891,0.492034409265513,"Rpl17","non-significant"
"ENSMUSG00000062329",0.686821318210832,0.487673804377909,"Cytl1","non-significant"
"ENSMUSG00000062352",-0.0353178508158767,0.960163082759642,"Itgb1bp1","non-significant"
"ENSMUSG00000062372",-0.031644797167221,0.990647121327956,"Otof","non-significant"
"ENSMUSG00000062373",0.0658513905165372,0.922550764960977,"Tmem65","non-significant"
"ENSMUSG00000062376",-0.0565040622017901,0.899693026153703,"Borcs7","non-significant"
"ENSMUSG00000062380",-0.523585624828592,0.735475797349047,"Tubb3","non-significant"
"ENSMUSG00000062397",-0.121257281647711,0.719299731463339,"Zfp706","non-significant"
"ENSMUSG00000062421",0.0488362578492564,0.925139026454751,"Arf2","non-significant"
"ENSMUSG00000062470",0.258736740646157,0.933277745132952,"Fbxl12os","non-significant"
"ENSMUSG00000062488",0.0810596932201088,0.972721340184633,"Ifit3b","non-significant"
"ENSMUSG00000062510",-0.0838334875557849,0.979440489683205,"Nsl1","non-significant"
"ENSMUSG00000062515",0.161323380046572,0.812499043789986,"Fabp4","non-significant"
"ENSMUSG00000062519",-0.00970495169398302,0.989944319013175,"Zfp398","non-significant"
"ENSMUSG00000062526",-0.110778789965394,0.916754554177786,"Mppe1","non-significant"
"ENSMUSG00000062542",0.451121790838479,0.867637136048165,"Syt9","non-significant"
"ENSMUSG00000062563",-0.674745701107837,0.48176292226163,"Cys1","non-significant"
"ENSMUSG00000062580",0.0101839502389292,0.986689051317842,"Timm17a","non-significant"
"ENSMUSG00000062585",-0.371097547897911,0.880046200554098,"Cnr2","non-significant"
"ENSMUSG00000062590",-0.0184673410939004,0.989322824545368,"Armc9","non-significant"
"ENSMUSG00000062591",0.214173910725949,0.898644076282191,"Tubb4a","non-significant"
"ENSMUSG00000062604",-0.145666170660271,0.695268743364213,"Srpk2","non-significant"
"ENSMUSG00000062609",0.577881820084929,0.844694272473535,"Kcnj15","non-significant"
"ENSMUSG00000062619",0.0309582774274818,0.970656949529786,"Pex39","non-significant"
"ENSMUSG00000062627",0.147023646079555,0.793004949035191,"Mysm1","non-significant"
"ENSMUSG00000062646",0.0364543468644413,0.964389961119476,"Ganc","non-significant"
"ENSMUSG00000062647",-0.135086028152063,0.375598694045455,"Rpl7a","non-significant"
"ENSMUSG00000062661",0.0110370911674347,0.990076046088918,"Ncs1","non-significant"
"ENSMUSG00000062683",-0.0158231478580962,0.984089192735064,"Atp5mc2","non-significant"
"ENSMUSG00000062691",0.0277999985253593,0.96620060548442,"Cebpzos","non-significant"
"ENSMUSG00000062694",-0.20216041503945,0.52374463635046,"Cav3","non-significant"
"ENSMUSG00000062713",-0.176162831870357,0.563014148415947,"Sim2","non-significant"
"ENSMUSG00000062729",-0.0304254764152126,0.962246757602288,"Ppox","non-significant"
"ENSMUSG00000062743",0.281151907500729,0.690118709461364,"Zfp677","non-significant"
"ENSMUSG00000062753",-0.182934232197894,0.89891404027714,"Smim29","non-significant"
"ENSMUSG00000062760",0.0427091342661594,0.987574427574225,"Shisal1","non-significant"
"ENSMUSG00000062761",0.056112375791478,0.877113031509094,"Zfp512","non-significant"
"ENSMUSG00000062762",0.0228520844356236,0.951947837182874,"Ei24","non-significant"
"ENSMUSG00000062785",0.276447878036626,0.753818188388277,"Kcnc3","non-significant"
"ENSMUSG00000062797",-0.0622727790340476,0.920901111035104,"Hikeshi","non-significant"
"ENSMUSG00000062822",0.0319029003548969,0.964389961119476,"4833420G17Rik","non-significant"
"ENSMUSG00000062825",0.12996568303374,0.89523325288884,"Actg1","non-significant"
"ENSMUSG00000062861",-0.198566798079411,0.792686937074851,"Zfp28","non-significant"
"ENSMUSG00000062866",0.068584198360636,0.889144920372036,"Phactr2","non-significant"
"ENSMUSG00000062867",-0.0177329940668187,0.979488601344178,"Impdh2","non-significant"
"ENSMUSG00000062901",0.186881784467454,0.436268004239666,"Klhl24","non-significant"
"ENSMUSG00000062906",-0.0634137266110702,0.897845998560562,"Hdac10","non-significant"
"ENSMUSG00000062908",0.12011700602834,0.576499098852757,"Acadm","non-significant"
"ENSMUSG00000062929",-0.11412610811318,0.544454745822243,"Cfl2","non-significant"
"ENSMUSG00000062931",-0.10004471610831,0.875044679149927,"Zfp938","non-significant"
"ENSMUSG00000062937",-0.0623588716971128,0.928896946346227,"Mtap","non-significant"
"ENSMUSG00000062944",0.00456242649902556,0.997112199426127,"Zfp696","non-significant"
"ENSMUSG00000062949",0.0669332072231991,0.909257136506511,"Atp11c","non-significant"
"ENSMUSG00000062960",0.568403327837725,0.537918138464624,"Kdr","non-significant"
"ENSMUSG00000062963",-0.177591570035373,0.586291831540455,"Ufc1","non-significant"
"ENSMUSG00000062980",-0.0524534054129473,0.92211214894358,"Cped1","non-significant"
"ENSMUSG00000062981",-0.0301234213449189,0.964320081902298,"Mrpl42","non-significant"
"ENSMUSG00000062995",0.121311594207639,0.945481907937247,"Ica1","non-significant"
"ENSMUSG00000062997",-0.201499203511669,0.282659454626898,"Rpl35","non-significant"
"ENSMUSG00000063011",-0.526227174598816,0.713360291086785,"Msln","non-significant"
"ENSMUSG00000063015",0.0909352638605093,0.825881855480461,"Ccni","non-significant"
"ENSMUSG00000063019",-0.157242752497506,0.692276540681718,"Manbal","non-significant"
"ENSMUSG00000063047",-0.0575915321762571,0.942010966386492,"Zfp780b","non-significant"
"ENSMUSG00000063049",0.144914096351974,0.821084904490664,"Ing2","non-significant"
"ENSMUSG00000063052",-0.00181223766239399,0.997112199426127,"Lrrc40","non-significant"
"ENSMUSG00000063060",0.417897750196119,0.692276540681718,"Sox7","non-significant"
"ENSMUSG00000063065",-0.0620964430288633,0.876158881050567,"Mapk3","non-significant"
"ENSMUSG00000063077",0.108041348288712,0.567160461603642,"Kif1b","non-significant"
"ENSMUSG00000063087",0.384707842538348,0.800748279733781,"Zeb1os1","non-significant"
"ENSMUSG00000063108",0.119164635294315,0.824306449618471,"Zfp26","non-significant"
"ENSMUSG00000063142",0.283415904152536,0.655119099749023,"Kcnma1","non-significant"
"ENSMUSG00000063145",-0.0656667669530269,0.957760129479797,"Bbs5","non-significant"
"ENSMUSG00000063146",0.341113353650668,0.760250721713371,"Clip2","non-significant"
"ENSMUSG00000063160",-0.347856396939227,0.594616309877745,"Numbl","non-significant"
"ENSMUSG00000063172",-0.477177966601363,0.34903510981269,"Ift25","non-significant"
"ENSMUSG00000063179",0.0131864661321098,0.986357949195996,"Pstk","non-significant"
"ENSMUSG00000063193",-0.410943085675377,0.82030071832054,"Cd300lb","non-significant"
"ENSMUSG00000063200",-0.0894502285433036,0.770648762050615,"Nol7","non-significant"
"ENSMUSG00000063229",-0.0380192676304835,0.963368051025021,"Ldha","non-significant"
"ENSMUSG00000063235",-0.10366097594775,0.870614459984629,"Ptpmt1","non-significant"
"ENSMUSG00000063236",-0.139125649414742,0.733621990027026,"1110038F14Rik","non-significant"
"ENSMUSG00000063253",-0.0321065436264583,0.972721340184633,"Scoc","non-significant"
"ENSMUSG00000063268",0.200640999536232,0.716254420451152,"Parp10","non-significant"
"ENSMUSG00000063273",0.104997798380058,0.642972210016387,"Naa15","non-significant"
"ENSMUSG00000063275",-0.14281101087957,0.854545611186133,"Hacd1","non-significant"
"ENSMUSG00000063281",0.0721041532961994,0.926688819210661,"Zfp35","non-significant"
"ENSMUSG00000063296",-0.0401529682314731,0.947344461410047,"Tmem117","non-significant"
"ENSMUSG00000063316",-0.175671535889347,0.718492259699989,"Rpl27","non-significant"
"ENSMUSG00000063317",0.0967866626948826,0.87062387569551,"Usp31","non-significant"
"ENSMUSG00000063320",-0.066359231519273,0.922550764960977,"Uqcc6","non-significant"
"ENSMUSG00000063334",-0.0192910830252253,0.977430930012133,"Krr1","non-significant"
"ENSMUSG00000063358",0.0164533928485426,0.958841921351949,"Mapk1","non-significant"
"ENSMUSG00000063362",-0.0823516064308878,0.903519193719479,"Alg11","non-significant"
"ENSMUSG00000063382",-0.194138371982256,0.631330879342716,"Bcl9l","non-significant"
"ENSMUSG00000063383",0.0529709583710401,0.985351015321501,"Zfp947","non-significant"
"ENSMUSG00000063406",0.00540913272429137,0.990647121327956,"Tmed5","non-significant"
"ENSMUSG00000063410",0.128529821671773,0.590365354503248,"Stk24","non-significant"
"ENSMUSG00000063415",1.21141048967287,0.825273409953764,"Cyp26b1","non-significant"
"ENSMUSG00000063428",0.156001247186908,0.786121734035468,"Ddo","non-significant"
"ENSMUSG00000063439",-0.0549393374239911,0.964389961119476,"B9d2","non-significant"
"ENSMUSG00000063445",0.297392642602392,0.759445838762887,"Nmral1","non-significant"
"ENSMUSG00000063450",0.276110835748953,0.0257665695232129,"Syne2","significant"
"ENSMUSG00000063455",0.147104730849878,0.936516640629528,"D630045J12Rik","non-significant"
"ENSMUSG00000063457",-0.112488059860271,0.648807380725706,"Rps15","non-significant"
"ENSMUSG00000063480",-0.0899910077192018,0.872491687860457,"Snu13","non-significant"
"ENSMUSG00000063488",0.231552566583236,0.562058006557148,"Zkscan7","non-significant"
"ENSMUSG00000063506",-0.73645169008222,0.0900469184643847,"Arhgap22","non-significant"
"ENSMUSG00000063511",-0.0796421368616925,0.839872173913679,"Snrnp70","non-significant"
"ENSMUSG00000063524",-0.0786487802986,0.920901111035104,"Eno1","non-significant"
"ENSMUSG00000063531",-0.376871400376606,0.871323735336378,"Sema3e","non-significant"
"ENSMUSG00000063535",0.337331790352966,0.792686937074851,"Zfp773","non-significant"
"ENSMUSG00000063550",0.0112907528246778,0.981860063140649,"Nup98","non-significant"
"ENSMUSG00000063558",-0.112980003587525,0.904574045491432,"Aox1","non-significant"
"ENSMUSG00000063564",0.415958945714024,0.623619245793039,"Col23a1","non-significant"
"ENSMUSG00000063568",0.0928524803410656,0.970656949529786,"Jazf1","non-significant"
"ENSMUSG00000063576",-0.0849357630436312,0.870480985701355,"Klhdc3","non-significant"
"ENSMUSG00000063605",0.179590960174577,0.785377418710898,"Ccdc102a","non-significant"
"ENSMUSG00000063632",-0.376881773133486,0.840349489456682,"Sox11","non-significant"
"ENSMUSG00000063652",0.210908539892367,0.899986008078425,"Slc22a21","non-significant"
"ENSMUSG00000063659",0.089992978630875,0.718836908310068,"Zbtb18","non-significant"
"ENSMUSG00000063663",-0.0770740506089296,0.950026773443908,"Brwd3","non-significant"
"ENSMUSG00000063672",0.505583435217855,0.869861111531596,"Nkx6-3","non-significant"
"ENSMUSG00000063687",0.453135292555252,0.810350744090981,"Pcdhb5","non-significant"
"ENSMUSG00000063694",-0.0951835027544544,0.890347801464267,"Cycs","non-significant"
"ENSMUSG00000063696",0.117895170584298,0.973196517434191,"Gm8730","non-significant"
"ENSMUSG00000063698",0.0213320661752191,0.989944319013175,"Sfxn4","non-significant"
"ENSMUSG00000063714",0.0645323166345684,0.976965256681419,"Sp3os","non-significant"
"ENSMUSG00000063760",0.0368343692869827,0.957760129479797,"Rnf217","non-significant"
"ENSMUSG00000063765",0.101974633299025,0.964389961119476,"Chadl","non-significant"
"ENSMUSG00000063785",0.0278238810411953,0.97437778165594,"Utp14a","non-significant"
"ENSMUSG00000063787",-0.0716975045579527,0.946513671883648,"Chchd1","non-significant"
"ENSMUSG00000063800",0.0588600698397957,0.929504688922938,"Prpf38a","non-significant"
"ENSMUSG00000063801",-0.0193999291294186,0.968201035307647,"Ap3s2","non-significant"
"ENSMUSG00000063802",-0.0438444084828202,0.930643023141564,"Hspbp1","non-significant"
"ENSMUSG00000063808",0.013722532330591,0.986357949195996,"Gpatch1","non-significant"
"ENSMUSG00000063810",0.2432776254053,0.849415298453099,"Alms1","non-significant"
"ENSMUSG00000063821",-0.335522460205923,0.787704909891392,"Dusp29","non-significant"
"ENSMUSG00000063838",-0.151866059431434,0.951803062329797,"Cdc42ep5","non-significant"
"ENSMUSG00000063849",-0.0408201594434085,0.962246757602288,"Ppcdc","non-significant"
"ENSMUSG00000063856",-0.231801150738964,0.705650489563556,"Gpx1","non-significant"
"ENSMUSG00000063870",0.136048164082565,0.534109899634632,"Chd4","non-significant"
"ENSMUSG00000063873",0.352532951027239,0.689323344782724,"Slc24a3","non-significant"
"ENSMUSG00000063882",-0.0548482482576664,0.948222915484884,"Uqcrh","non-significant"
"ENSMUSG00000063884",0.00659220786315498,0.989944319013175,"Ptcd3","non-significant"
"ENSMUSG00000063888",-0.00143890096542139,0.996634418278431,"Rpl7l1","non-significant"
"ENSMUSG00000063889",0.0115484945671922,0.989944319013175,"Crem","non-significant"
"ENSMUSG00000063894",0.0212111581108133,0.986357949195996,"Zkscan8","non-significant"
"ENSMUSG00000063904",-0.292037802913645,0.318700144119603,"Dpp3","non-significant"
"ENSMUSG00000063919",-0.043479341844376,0.988673899160298,"Srrm4","non-significant"
"ENSMUSG00000063931",-0.14184382920649,0.575741733470408,"Pepd","non-significant"
