"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000101051",-0.749759986306574,1,"1700100L14Rik","non-significant"
"ENSMUSG00000101067",0.0480637031051476,1,"Gm29007","non-significant"
"ENSMUSG00000101086",0.241981959781379,1,"Gm28651","non-significant"
"ENSMUSG00000101089",0.973563358887471,1,"2610016A17Rik","non-significant"
"ENSMUSG00000101097",0.692850608372959,1,"Gm6679","non-significant"
"ENSMUSG00000101112",0.604469890573346,1,"Gm29185","non-significant"
"ENSMUSG00000101113",-0.749778995917379,1,"1700025B11Rik","non-significant"
"ENSMUSG00000101122",1.36617594166348,1,"Gm17971","non-significant"
"ENSMUSG00000101135",1.67974298437192,1,"Gm17981","non-significant"
"ENSMUSG00000101140",0,1,"Gm28117","non-significant"
"ENSMUSG00000101171",-1.49195569858233,1,"Gm7593","non-significant"
"ENSMUSG00000101172",-0.247173085701849,1,"Gm28535","non-significant"
"ENSMUSG00000101174",-0.2704710230079,1,"Hoxd4","non-significant"
"ENSMUSG00000101189",-1.42622060069524,1,"1700029M03Rik","non-significant"
"ENSMUSG00000101199",0,1,"Gm9687","non-significant"
"ENSMUSG00000101211",-1.98757921923022,1,"Gm28818","non-significant"
"ENSMUSG00000101225",0.126929231049474,1,"1700008J07Rik","non-significant"
"ENSMUSG00000101240",0,1,"Gm28266","non-significant"
"ENSMUSG00000101251",0,1,"Gm3496","non-significant"
"ENSMUSG00000101262",1.27063143207165,1,"Gm8326","non-significant"
"ENSMUSG00000101268",0.355300884354502,1,"2010310C07Rik","non-significant"
"ENSMUSG00000101303",-0.749759986306574,1,"B020011L13Rik","non-significant"
"ENSMUSG00000101304",0.236644259208076,1,"Plet1os","non-significant"
"ENSMUSG00000101306",0,1,"Gm5252","non-significant"
"ENSMUSG00000101307",1.94558102620459,1,"Gm7356","non-significant"
"ENSMUSG00000101315",-0.0897692977819735,1,"Krtap28-13","non-significant"
"ENSMUSG00000101337",-1.74316617135152,1,"Dnah7c","non-significant"
"ENSMUSG00000101344",0.218488717929828,1,"6030407O03Rik","non-significant"
"ENSMUSG00000101355",-0.749759986306574,1,"H3c10","non-significant"
"ENSMUSG00000101360",0.0972607193582227,1,"4933417O13Rik","non-significant"
"ENSMUSG00000101371",-0.749778751733081,1,"Gm9114","non-significant"
"ENSMUSG00000101372",0.692819332716361,1,"Gm19028","non-significant"
"ENSMUSG00000101389",0.716876463236224,1,"Ms4a4a","non-significant"
"ENSMUSG00000101404",0,1,"1700009C05Rik","non-significant"
"ENSMUSG00000101406",-0.749769369019827,1,"Gm29200","non-significant"
"ENSMUSG00000101429",-0.0284598296424381,1,"BC055402","non-significant"
"ENSMUSG00000101431",0.549756638760202,1,"Gm7901","non-significant"
"ENSMUSG00000101438",0.479456369221011,1,"Gm19412","non-significant"
"ENSMUSG00000101439",0,1,"Gm336","non-significant"
"ENSMUSG00000101464",0,1,"Gm7436","non-significant"
"ENSMUSG00000101477",-0.571600858890989,1,"Gm18448","non-significant"
"ENSMUSG00000101480",-0.749759986306574,1,"Or4c115","non-significant"
"ENSMUSG00000101483",0.381558110986037,1,"1700016L21Rik","non-significant"
"ENSMUSG00000101496",0.69284265094723,1,"Gm8885","non-significant"
"ENSMUSG00000101499",0,1,"Vmn2r-ps139","non-significant"
"ENSMUSG00000101502",2.43916181420104,1,"Rpl7a-ps10","non-significant"
"ENSMUSG00000101503",-0.392257739596711,1,"Gm28364","non-significant"
"ENSMUSG00000101505",1.29114311933413,1,"1700109G14Rik","non-significant"
"ENSMUSG00000101517",0.573663778072913,1,"Gm33377","non-significant"
"ENSMUSG00000101537",-0.028462245944353,1,"Gm29571","non-significant"
"ENSMUSG00000101545",-0.0544023884268189,1,"Gm4373","non-significant"
"ENSMUSG00000101553",0,1,"1700049E22Rik","non-significant"
"ENSMUSG00000101563",1.60389864956219,1,"Gm7364","non-significant"
"ENSMUSG00000101574",-0.149651412582417,1,"1700112H15Rik","non-significant"
"ENSMUSG00000101581",-1.51038939310843,1,"C430002N11Rik","non-significant"
"ENSMUSG00000101583",1.0965455447017,1,"Gm20753","non-significant"
"ENSMUSG00000101585",0.411996160049126,1,"1600010M07Rik","non-significant"
"ENSMUSG00000101587",2.00779232778906,1,"Gm29036","non-significant"
"ENSMUSG00000101597",0.954919298054815,1,"Gm5621","non-significant"
"ENSMUSG00000101605",0.993715483794061,1,"Ace3","non-significant"
"ENSMUSG00000101609",0.128619359049477,1,"Kcnq1ot1","non-significant"
"ENSMUSG00000101613",0,1,"Gm28516","non-significant"
"ENSMUSG00000101634",0.00672681983349517,1,"1700066B17Rik","non-significant"
"ENSMUSG00000101674",-0.749791226409604,1,"4930444A19Rik","non-significant"
"ENSMUSG00000101682",0,1,"Gm29228","non-significant"
"ENSMUSG00000101685",0.692850608372959,1,"Gm17837","non-significant"
"ENSMUSG00000101693",-0.491044678893298,1,"Gm19461","non-significant"
"ENSMUSG00000101695",0.134690178375988,1,"1700094J05Rik","non-significant"
"ENSMUSG00000101731",-1.49750265571521,1,"3830432H09Rik","non-significant"
"ENSMUSG00000101734",0,1,"4933400C23Rik","non-significant"
"ENSMUSG00000101750",-0.87441472962767,1,"Or2y1f","non-significant"
"ENSMUSG00000101777",-1.45187333572236,1,"Gm9127","non-significant"
"ENSMUSG00000101792",0.692850608372959,1,"Gm28447","non-significant"
"ENSMUSG00000101795",0.349278496537409,1,"Gm5835","non-significant"
"ENSMUSG00000101799",-2.54746927919881,1,"9330175M20Rik","non-significant"
"ENSMUSG00000101801",0.766679022883456,1,"1700020G17Rik","non-significant"
"ENSMUSG00000101807",-0.0284610705847079,1,"Gm9120","non-significant"
"ENSMUSG00000101838",0,1,"Gm18800","non-significant"
"ENSMUSG00000101848",0.240015373451386,1,"4933417E11Rik","non-significant"
"ENSMUSG00000101856",0.0532228860941807,1,"1700096K18Rik","non-significant"
"ENSMUSG00000101874",-0.749786690445394,1,"Or2y1e","non-significant"
"ENSMUSG00000101875",0,1,"Gm6028","non-significant"
"ENSMUSG00000101892",0.0601233826737855,1,"9130401M01Rik","non-significant"
"ENSMUSG00000101894",0.692850608372959,1,"1700016P04Rik","non-significant"
"ENSMUSG00000101896",0.692841225659705,1,"Gm6244","non-significant"
"ENSMUSG00000101930",0,1,"Gm5441","non-significant"
"ENSMUSG00000101941",0.139416592413123,1,"Gm28979","non-significant"
"ENSMUSG00000101942",0.306632726030802,1,"Gm19582","non-significant"
"ENSMUSG00000101949",0,1,"Gm5370","non-significant"
"ENSMUSG00000101958",-0.749759986306574,1,"Gm19085","non-significant"
"ENSMUSG00000101959",-0.415686244519396,1,"Ldhal6b","non-significant"
"ENSMUSG00000101963",0,1,"1700001J11Rik","non-significant"
"ENSMUSG00000101968",0.135385245783704,1,"Teshl","non-significant"
"ENSMUSG00000101969",-0.046173494537111,1,"Gm20125","non-significant"
"ENSMUSG00000101970",0.0939535294460787,1,"Chaserr","non-significant"
"ENSMUSG00000101972",0.0900299202619068,1,"H3c11","non-significant"
"ENSMUSG00000101994",-0.749759986306574,1,"Gm18875","non-significant"
"ENSMUSG00000102000",-0.749786521198178,1,"1700006H21Rik","non-significant"
"ENSMUSG00000102004",-2.07302427585082,1,"4933402C06Rik","non-significant"
"ENSMUSG00000102013",0,1,"E330023G01Rik","non-significant"
"ENSMUSG00000102014",0.0616080144679765,1,"2900009J06Rik","non-significant"
"ENSMUSG00000102018",0.0580148133449118,1,"Iqank1","non-significant"
"ENSMUSG00000102037",0.189060610584396,1,"Bcl2a1a","non-significant"
"ENSMUSG00000102060",0.371537924077226,1,"Gm10030","non-significant"
"ENSMUSG00000102062",0.0982105872657792,1,"9030612E09Rik","non-significant"
"ENSMUSG00000102067",0,1,"Gm29230","non-significant"
"ENSMUSG00000102069",-0.487684328751168,1,"1700012I11Rik","non-significant"
"ENSMUSG00000102080",0.695866443701865,1,"Gm5092","non-significant"
"ENSMUSG00000102083",0.692841225659705,1,"Gm5259","non-significant"
"ENSMUSG00000102090",0,1,"Gm8964","non-significant"
"ENSMUSG00000102091",-0.624662533453392,1,"Or5m9","non-significant"
"ENSMUSG00000102096",-0.749759986306574,1,"1700101O22Rik","non-significant"
"ENSMUSG00000102098",0.135317066916351,1,"2310016D03Rik","non-significant"
"ENSMUSG00000102100",0,1,"Gm18351","non-significant"
"ENSMUSG00000102106",-0.0156391616292094,1,"2310043O21Rik","non-significant"
"ENSMUSG00000102114",-1.49733932874326,1,"BC048559","non-significant"
"ENSMUSG00000102117",-0.353485554343874,1,"Rpsa-ps1","non-significant"
"ENSMUSG00000102123",-0.749769369019827,1,"Gm4319","non-significant"
"ENSMUSG00000102162",0.692850608372959,1,"Gm2367","non-significant"
"ENSMUSG00000102193",-0.787305801527119,1,"Gm7299","non-significant"
"ENSMUSG00000102203",0,1,"4930412E21Rik","non-significant"
"ENSMUSG00000102220",0.692828715429614,1,"Rpl23a-ps5","non-significant"
"ENSMUSG00000102222",0.105706466305187,1,"Pcdhga10","non-significant"
"ENSMUSG00000102224",-0.719413152353624,1,"4930447F24Rik","non-significant"
"ENSMUSG00000102252",-0.0081099440686341,1,"Snrpn","non-significant"
"ENSMUSG00000102260",1.96825542172655,1,"D330025C20Rik","non-significant"
"ENSMUSG00000102263",0.686300266271739,1,"Gm31415","non-significant"
"ENSMUSG00000102268",-2.31442888685843,1,"Gm8826","non-significant"
"ENSMUSG00000102269",-0.18794131878856,1,"Gm7357","non-significant"
"ENSMUSG00000102270",-1.45588433812605,1,"Gm8388","non-significant"
"ENSMUSG00000102311",0.40530932218352,1,"Gm5543","non-significant"
"ENSMUSG00000102312",0,1,"Pcdha3","non-significant"
"ENSMUSG00000102381",-0.749759986306574,1,"Ighv8-7","non-significant"
"ENSMUSG00000102399",-0.749796158250131,1,"Gm5049","non-significant"
"ENSMUSG00000102408",0,1,"4930568G15Rik","non-significant"
"ENSMUSG00000102416",-0.408876166314066,1,"4933424G06Rik","non-significant"
"ENSMUSG00000102418",-0.605652511406579,1,"Sh2d1b1","non-significant"
"ENSMUSG00000102424",0,1,"Paupar","non-significant"
"ENSMUSG00000102428",-0.100946179405784,1,"Pcdhga12","non-significant"
"ENSMUSG00000102439",0,1,"Flg","non-significant"
"ENSMUSG00000102440",0.816677782927885,1,"Pcdhga9","non-significant"
"ENSMUSG00000102447",0,1,"Gm6621","non-significant"
"ENSMUSG00000102483",0.692831632971913,1,"Catspere1","non-significant"
"ENSMUSG00000102531",0.482204668888024,1,"1110002O04Rik","non-significant"
"ENSMUSG00000102543",0.129856358268398,1,"Pcdhgc5","non-significant"
"ENSMUSG00000102544",0.309830447317529,1,"Gm5103","non-significant"
"ENSMUSG00000102545",0.47699241221265,1,"6430573P05Rik","non-significant"
"ENSMUSG00000102546",0.408085859219924,1,"Gm9722","non-significant"
"ENSMUSG00000102550",-1.7120626354305,1,"Gm8276","non-significant"
"ENSMUSG00000102590",0.661044767148326,1,"Mannr","non-significant"
"ENSMUSG00000102606",0,1,"Rpl21-ps1","non-significant"
"ENSMUSG00000102629",-0.749759986306574,1,"Gm29999","non-significant"
"ENSMUSG00000102648",0.692831632971913,1,"Gm38022","non-significant"
"ENSMUSG00000102663",0,1,"Gm6631","non-significant"
"ENSMUSG00000102666",0,1,"Gm8599","non-significant"
"ENSMUSG00000102674",-0.0284531250863337,1,"8030442B05Rik","non-significant"
"ENSMUSG00000102692",-0.282299551706726,1,"Dchs2","non-significant"
"ENSMUSG00000102697",0.0101680219377606,1,"Pcdhac2","non-significant"
"ENSMUSG00000102713",-0.696819700038572,1,"Gm29994","non-significant"
"ENSMUSG00000102716",0,1,"Gm5099","non-significant"
"ENSMUSG00000102737",1.00090457164287,1,"1700016A09Rik","non-significant"
"ENSMUSG00000102742",-0.149864675135403,1,"Pcdhga11","non-significant"
"ENSMUSG00000102748",-0.0322826122921246,1,"Pcdhgb2","non-significant"
"ENSMUSG00000102752",-0.0936813389421661,1,"Gm7694","non-significant"
"ENSMUSG00000102758",0.126100326914057,1,"Naaladl2","non-significant"
"ENSMUSG00000102759",0.685970124841087,1,"Gm10463","non-significant"
"ENSMUSG00000102785",-1.35043648782513,1,"Gm2447","non-significant"
"ENSMUSG00000102805",0.0745790814202572,1,"Arfip1","non-significant"
"ENSMUSG00000102809",0,1,"Gm8643","non-significant"
"ENSMUSG00000102820",0.367948649163303,1,"Gm20754","non-significant"
"ENSMUSG00000102869",-0.0867942668025269,1,"Norad","non-significant"
"ENSMUSG00000102908",-0.730556389788735,1,"Gm7558","non-significant"
"ENSMUSG00000102918",-0.0153520362388947,1,"Pcdhgc3","non-significant"
"ENSMUSG00000102923",0.429825429071516,1,"Gm31728","non-significant"
"ENSMUSG00000102936",0.692826067911285,1,"Gm35584","non-significant"
"ENSMUSG00000102976",0.000806982968283011,1,"Zc3h11a","non-significant"
"ENSMUSG00000102997",-1.49000787154073,1,"Gm17244","non-significant"
"ENSMUSG00000103034",0.0850811462490808,1,"Gm8797","non-significant"
"ENSMUSG00000103037",-0.048895232715197,1,"Pcdhgb1","non-significant"
"ENSMUSG00000103079",-0.749759986306574,1,"Gm36307","non-significant"
"ENSMUSG00000103088",0.0299600555751998,1,"Pcdhgb6","non-significant"
"ENSMUSG00000103092",-1.95075925810514,1,"Pcdha5","non-significant"
"ENSMUSG00000103114",-0.219783334162148,1,"Gm31987","non-significant"
"ENSMUSG00000103116",0,1,"4930539M17Rik","non-significant"
"ENSMUSG00000103144",-0.11253308897046,1,"Pcdhga1","non-significant"
"ENSMUSG00000103155",0,1,"Gm8109","non-significant"
"ENSMUSG00000103156",0.238271709900364,1,"Gm38293","non-significant"
"ENSMUSG00000103158",0,1,"Gm31925","non-significant"
"ENSMUSG00000103168",0.671752431766511,1,"Gm30948","non-significant"
"ENSMUSG00000103181",1.27923645181795,1,"A330069K06Rik","non-significant"
"ENSMUSG00000103224",0,1,"Gm2077","non-significant"
"ENSMUSG00000103230",-1.25407987068831,1,"Gm17970","non-significant"
"ENSMUSG00000103243",-1.49003777856152,1,"Lce1d","non-significant"
"ENSMUSG00000103257",-0.749759986306574,1,"Gm7977","non-significant"
"ENSMUSG00000103260",0.692840969371038,1,"Gm8146","non-significant"
"ENSMUSG00000103265",-0.749759986306574,1,"Gm2053","non-significant"
"ENSMUSG00000103270",-0.642081958057667,1,"Gm37915","non-significant"
"ENSMUSG00000103309",-0.0542720580280856,1,"BC037039","non-significant"
"ENSMUSG00000103310",-0.749759986306574,1,"Pcdha12","non-significant"
"ENSMUSG00000103312",0,1,"Gm6677","non-significant"
"ENSMUSG00000103332",-0.00318748955905582,1,"Pcdhga2","non-significant"
"ENSMUSG00000103346",-0.895231467373894,1,"C230057A21Rik","non-significant"
"ENSMUSG00000103357",0,1,"Gm7804","non-significant"
"ENSMUSG00000103406",-0.994950837943427,1,"Gm5541","non-significant"
"ENSMUSG00000103409",-0.0192185558520676,1,"Lsmem2","non-significant"
"ENSMUSG00000103411",0.920617197839791,1,"Gm18300","non-significant"
"ENSMUSG00000103423",0.535002316176235,1,"Gm5845","non-significant"
"ENSMUSG00000103433",-0.749772496536666,1,"Gm2272","non-significant"
"ENSMUSG00000103439",0.688255124468107,1,"Gm7019","non-significant"
"ENSMUSG00000103442",0,1,"Pcdha1","non-significant"
"ENSMUSG00000103444",0,1,"Gm17836","non-significant"
"ENSMUSG00000103469",-0.0343496138292057,1,"Gm9910","non-significant"
"ENSMUSG00000103472",-0.129476913159812,1,"Pcdhga7","non-significant"
"ENSMUSG00000103476",0.775142136689927,1,"Strit1","non-significant"
"ENSMUSG00000103503",-1.49003161825962,1,"1700023G09Rik","non-significant"
"ENSMUSG00000103510",0,1,"Gm30725","non-significant"
"ENSMUSG00000103567",0.345704330053564,1,"Pcdhga5","non-significant"
"ENSMUSG00000103585",0.282125990338564,1,"Pcdhgb4","non-significant"
"ENSMUSG00000103606",0,1,"Gm412","non-significant"
"ENSMUSG00000103613",0,1,"Gm34882","non-significant"
"ENSMUSG00000103622",-0.0209161907501964,1,"B430319G15Rik","non-significant"
"ENSMUSG00000103640",1.13347883385768,1,"Gm31406","non-significant"
"ENSMUSG00000103676",-0.749784908947795,1,"Gm10522","non-significant"
"ENSMUSG00000103677",0.248871827096295,1,"Pcdhga4","non-significant"
"ENSMUSG00000103690",0.967526659633579,1,"A730004F24Rik","non-significant"
"ENSMUSG00000103692",-1.40591782404164,1,"4930503O07Rik","non-significant"
"ENSMUSG00000103700",0,1,"Gm6555","non-significant"
"ENSMUSG00000103707",0,1,"Pcdha6","non-significant"
"ENSMUSG00000103708",1.9601960681962,1,"Gm33222","non-significant"
"ENSMUSG00000103711",-0.39431483244949,1,"Tstd1","non-significant"
"ENSMUSG00000103733",0,1,"Gm6162","non-significant"
"ENSMUSG00000103749",-0.602549139570403,1,"Pcdhgb5","non-significant"
"ENSMUSG00000103793",-0.0236159064638609,1,"Pcdhga6","non-significant"
"ENSMUSG00000103800",0,1,"Pcdha8","non-significant"
"ENSMUSG00000103807",0.692850608372959,1,"Trbv6","non-significant"
"ENSMUSG00000103823",1.4570615677753,1,"Gm7899","non-significant"
"ENSMUSG00000103844",0,1,"4933436E23Rik","non-significant"
"ENSMUSG00000103845",0.695541736990872,1,"Gm19026","non-significant"
"ENSMUSG00000103897",0.550905459863328,1,"Pcdhga8","non-significant"
"ENSMUSG00000103900",0.275311887499375,1,"Gm37500","non-significant"
"ENSMUSG00000103903",-0.749769369019827,1,"Rps2-ps2","non-significant"
"ENSMUSG00000103906",-0.219687394760907,1,"Tigd5","non-significant"
"ENSMUSG00000103921",0.705255411452212,1,"Gm5841","non-significant"
"ENSMUSG00000103922",0.498703241550871,1,"Gm6123","non-significant"
"ENSMUSG00000103923",1.48792711229657,1,"Gm37896","non-significant"
"ENSMUSG00000103948",-0.0284562164371909,1,"4930594C11Rik","non-significant"
"ENSMUSG00000103965",0.91054860865368,1,"Gm30173","non-significant"
"ENSMUSG00000103980",0,1,"Gm37450","non-significant"
"ENSMUSG00000103995",0,1,"5730488B01Rik","non-significant"
"ENSMUSG00000104011",-0.0843384097876517,1,"Gm32391","non-significant"
"ENSMUSG00000104014",-0.749759986306574,1,"4930562F17Rik","non-significant"
"ENSMUSG00000104021",-0.222167291943469,1,"Gm36536","non-significant"
"ENSMUSG00000104031",-0.749769369019827,1,"Gm17771","non-significant"
"ENSMUSG00000104063",-0.277285713269755,1,"Pcdhgb7","non-significant"
"ENSMUSG00000104072",0.705388728317949,1,"4930448I06Rik","non-significant"
"ENSMUSG00000104093",-1.00067105773922,1,"A330015K06Rik","non-significant"
"ENSMUSG00000104102",0,1,"Gm32496","non-significant"
"ENSMUSG00000104103",-0.101382106823461,1,"Gm9517","non-significant"
"ENSMUSG00000104109",-0.544581675990156,1,"Gm30292","non-significant"
"ENSMUSG00000104111",-0.349552415703399,1,"Gm31493","non-significant"
"ENSMUSG00000104117",-0.0806993510062864,1,"Gm20743","non-significant"
"ENSMUSG00000104141",0,1,"Gm6140","non-significant"
"ENSMUSG00000104163",0,1,"Gm19057","non-significant"
"ENSMUSG00000104169",0,1,"Gm7430","non-significant"
"ENSMUSG00000104213",-0.0355461404690608,1,"Ighd","non-significant"
"ENSMUSG00000104234",-0.749759986306574,1,"5330439B14Rik","non-significant"
"ENSMUSG00000104237",-1.33436375128512,1,"Gm33533","non-significant"
"ENSMUSG00000104265",0,1,"Gm8869","non-significant"
"ENSMUSG00000104280",-0.0284545284283803,1,"Rps2-ps11","non-significant"
"ENSMUSG00000104299",-0.477305043095666,1,"Gm9924","non-significant"
"ENSMUSG00000104301",-0.363570148081047,1,"Wdr49","non-significant"
"ENSMUSG00000104309",-0.548947060435486,1,"Gm5846","non-significant"
"ENSMUSG00000104328",0.147396204724775,1,"Gm37323","non-significant"
"ENSMUSG00000104346",0.746492032543512,1,"Pcdhga3","non-significant"
"ENSMUSG00000104401",0.234403337358788,1,"Gm20750","non-significant"
"ENSMUSG00000104441",0.705127425694181,1,"Gm35801","non-significant"
"ENSMUSG00000104444",0,1,"Gm33051","non-significant"
"ENSMUSG00000104487",-0.786911250787068,1,"Gm31373","non-significant"
"ENSMUSG00000104496",-0.23369817592576,1,"Gm5837","non-significant"
"ENSMUSG00000104514",0.692841225659704,1,"Gm37164","non-significant"
"ENSMUSG00000104517",0.370564557128329,1,"Gm18407","non-significant"
"ENSMUSG00000104529",-0.0284406148562416,1,"Rbakdn","non-significant"
"ENSMUSG00000104543",-0.749759986306574,1,"Gm6602","non-significant"
"ENSMUSG00000104554",0.269443274295903,1,"Gm4610","non-significant"
"ENSMUSG00000104560",0,1,"Gm8115","non-significant"
